ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source,
bufr4/3/07/072/10/010051,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",010051,Pression ramenée au niveau moyen de la mer,,,,Operational,Original,
bufr4/3/07/072/11/007004,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",007004,Pression,Surface isobare standard,,,Operational,Original,
bufr4/3/07/072/12/010009,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",010009,Hauteur géopotentielle,Surface isobare standard,,,Operational,Original,
bufr4/3/07/072/13/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,(voir note 4),25,Operational,Original,
bufr4/3/07/072/14/012101,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",012101,Température/température de l'air,,,,Operational,Original,
bufr4/3/07/072/15/002051,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",002051,Indicateur servant à préciser la méthode d'observation des températures extrêmes,= 2,,,Operational,Original,
bufr4/3/07/072/16/004051,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",004051,Heure principale à laquelle la température maximale est relevée quotidiennement,,,,Operational,Original,
bufr4/3/07/072/17/012118,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",012118,"Température maximale à une hauteur déterminée, au cours des 24 heures précédentes",,,,Operational,Original,
bufr4/3/07/072/18/004052,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",004052,Heure principale à laquelle la température minimale est relevée quotidiennement,,,,Operational,Original,
bufr4/3/07/072/19/012119,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",012119,"Température minimale à une hauteur déterminée, au cours des 24 heures précédentes",,,,Operational,Original,
bufr4/3/07/072/20/013004,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",013004,Tension de vapeur,,,,Operational,Original,
bufr4/3/07/072/21/012151,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",012151,Écart-type de la température moyenne journalière,,,,Operational,Original,
bufr4/3/07/072/22/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),"Normales des moyennes mensuelles de la pression, des températures, de la tension de vapeur et de l'écart-type",007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/072/23/014032,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales de la durée d'insolation,014032,Insolation totale,,,,Operational,Original,
bufr4/3/07/072/24/008023,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales de la durée d'insolation,008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational,Original,
bufr4/3/07/072/25/004001,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004001,Année,Début de la période de référence,,,Operational,Original,
bufr4/3/07/072/26/004001,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004001,Année,Fin de la période de référence,,,Operational,Original,
bufr4/3/07/072/27/004002,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004002,Mois,,,,Operational,Original,
bufr4/3/07/072/28/004003,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004003,Jour,= 1,(voir note 5),27,Operational,Original,
bufr4/3/07/072/29/004004,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004004,Heure,= 6,(voir note 5),27,Operational,Original,
bufr4/3/07/072/30/004022,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004022,Période ou décalage dans le temps,= 1,,,Operational,Original,
bufr4/3/07/072/31/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,(voir note 4),25,Operational,Original,
bufr4/3/07/072/32/008023,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational,Original,
bufr4/3/07/072/33/013060,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,013060,Précipitations totales cumulées,,,,Operational,Original,
bufr4/3/07/072/34/004053,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,004053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,,,,Operational,Original,
bufr4/3/07/072/35/008023,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational,Original,
bufr4/3/07/072/36/102008,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,102008,Répéter 2 descripteurs 8 fois,,,,Operational,Original,
bufr4/3/07/072/37/008050,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,008050,Identificateur pour le nombre de valeurs manquantes dans le calcul des statistiques,"= 1 Pression, = 2 Température, = 3 Température extrême, = 4 Tension de vapeur, = 5 Précipitations, = 6 Durée d'insolation, = 7 Température maximale, = 8 Température minimale",(voir note 6),51,Operational,Original,
bufr4/3/07/072/38/008020,07,Séquences correspondant à des messages d'observation en surface (terre),307072,(Normales mensuelles pour une station terrestre),Normales des précipitations,008020,Nombre total de valeurs manquantes (pour le calcul du total ou de la moyenne),Années,(voir note 6),51,Operational,Original,
bufr4/3/07/073/1/307071,07,Séquences correspondant à des messages d'observation en surface (terre),307073,(Représentation des valeurs mensuelles composant les données CLIMAT),,307071,Valeurs mensuelles provenant d'une station terrestre,,,,Operational,Original,
bufr4/3/07/073/2/307072,07,Séquences correspondant à des messages d'observation en surface (terre),307073,(Représentation des valeurs mensuelles composant les données CLIMAT),,307072,Normales mensuelles pour une station terrestre,,,,Operational,Original,
bufr4/3/07/074/1/301001,07,Séquences correspondant à des messages d'observation en surface (terre),307074,(Valeurs supplémentaires des extrêmes quotidiens de la température et des précipitations destinées aux messages mensuels de données climatiques),,301001,Indicateur régional OMM et chiffre indicatif OMM de la station,,,,Operational,Original,
bufr4/3/07/074/2/004001,07,Séquences correspondant à des messages d'observation en surface (terre),307074,(Valeurs supplémentaires des extrêmes quotidiens de la température et des précipitations destinées aux messages mensuels de données climatiques),,004001,Année,,,,Operational,Original,
